title,area,contentid,addr,cat,x,y
가가상점,34,2750144,충청남도 공주시 감영길 3 (반죽동),A04,127.1216721795,36.4529297875
가경 터미널시장,33,1433504,충청북도 청주시 흥덕구 가경동 1438,A04,127.4341171334,36.6286485111
가까운약국 서면,6,2930927,"부산광역시 부산진구 가야대로 779,1층(부전동)",A04,129.0568335973,35.1579947826
가나안약국,1,2899721,서울특별시 강남구 도산대로 113(신사동),A04,127.0208657845,37.5170635319
가네시 롯데본점,1,2928947,서울특별시 중구 남대문로 81,A04,126.9817485525,37.5647822864
가넷옴므,1,3306525,서울특별시 금천구 디지털로 185 (가산동),A04,126.8872262708,37.4782600918
가든파이브라이프(Garden5life),1,732484,서울특별시 송파구 충민로 66 (문정동),A04,127.1249768726,37.4776672007
가락농수산물종합도매시장,1,132215,서울특별시 송파구 양재대로 932 (가락동),A04,127.1107693087,37.4960786971
가락몰,1,2757647,서울특별시 송파구 양재대로 932 (가락동),A04,127.1107693087,37.4960786971
가락수산시장,1,2757640,서울특별시 송파구 양재대로 932 (가락동),A04,127.1107693087,37.4960786971
가래비시장(가납시장),31,2748296,경기도 양주시 광적면 가납리 738-29,A04,126.9841492836,37.8238327341
가리봉시장,1,2758198,서울특별시 구로구 우마3길 19,A04,126.8893759759,37.4817874979
가미성형외과,1,2918688,서울특별시 강남구 테헤란로105 13층,A04,127.0285433827,37.4987019129
가버 현대가든파이브,1,2924584,서울특별시 송파구 충민로66 2층,A04,127.1249768726,37.4776672007
가버 현대동대문,1,2905752,서울특별시 중구 장충단로13길 20 지하1층,A04,127.0076821872,37.5687878415
가은아자개장터,35,2756644,경상북도 문경시 가은읍 가은3길 17,A04,128.0612493850,36.6462106535
가음정시장,36,2783811,경상남도 창원시 성산구 대정로35번길 8 (가음동),A04,128.6979996238,35.2079714877
가이거,31,2927087,경기도 김포시 고촌읍 아라육로152번길100,A04,126.7852461144,37.5972888829
가좌시장,2,2768173,인천광역시 서구 원적로96번길 26 (가좌동),A04,126.6845970954,37.4934491728
가평 잣고을 전통시장,31,132785,경기도 가평군 가평읍 장터2길 10,A04,127.5147006795,37.8299194893
가평 현리5일장,31,132786,경기도 가평군 조종면 현창로44번길 14,A04,127.3489966384,37.8197092957
간격 드로잉스페이스,1,2989027,서울특별시 마포구 월드컵로23길 20 망원빌 4층,A04,126.9077277407,37.5570179737
간석자유시장,2,2766259,인천광역시 남동구 백범로 312-1 (간석동),A04,126.7153756657,37.4639420354
간성전통시장,32,132783,강원특별자치도 고성군 간성읍 간성시장2길 9-3,A04,128.4697191736,38.3802151301
"감곡장 (3, 8일)",33,132406,충청북도 음성군 감곡면 장감로132번길 22,A04,127.6391460878,37.1182042275
감포공설시장,35,2756602,경상북도 경주시 감포읍 감포로 115,A04,129.5020460934,35.8041527624
강경대흥시장,34,2913835,충청남도 논산시 계백로105번길 8-4,A04,127.0129759676,36.1555869215
강경젓갈시장,34,132519,충청남도 논산시 강경읍 옥녀봉로27번길 30-3,A04,127.0153645321,36.1597837058
강구시장,35,132114,경상북도 영덕군 강구면 강구시장1길 1-13,A04,129.3793046496,36.3581099677
강남고속터미널 혼수상가,1,132201,서울특별시 서초구 신반포로 194 (반포동) 4층,A04,127.0055841495,37.5062061855
강남시장(부천),31,2781673,경기도 부천시 원미구 옥산로154번길 20 (도당동),A04,126.7813212204,37.5072742799
강남역데이원의원,1,3306136,서울특별시 서초구 강남대로 423 (서초동),A04,127.0261602197,37.5003683433
강남중고명품 아마레스,1,3305292,서울특별시 강남구 강남대로160길 50 (신사동),A04,127.0226321932,37.5205048309
강남테마피부과의원,1,2893674,서울특별시 서초구 강남대로 423한승빌딩 7층,A04,127.0261602197,37.5003683433
강남포도여성의원,1,3305948,서울특별시 강남구 강남대로 428 (역삼동),A04,127.0268406981,37.5008766304
강동역점JDX,1,2916126,서울특별시 강동구 천호대로1084,A04,127.1321440179,37.5356244907
강릉 농산물도매시장,32,1756581,강원특별자치도 강릉시 유산로 60 (유산동),A04,128.9182652483,37.7367152805
강릉 동부시장,32,132772,강원특별자치도 강릉시 옥천로 48 (옥천동),A04,128.9007299929,37.7601039005
강릉 서부시장,32,132773,강원특별자치도 강릉시 임영로155번길 6 (용강동),A04,128.8908560377,37.7550709566
강릉 조이너스,32,2930356,강원특별자치도 강릉시 금성로22번길 8,A04,128.8977970946,37.7545850370
강릉 주문진종합시장,32,132775,강원특별자치도 강릉시 구시장길 8-1,A04,128.8268798086,37.8913067144
강릉 중앙시장,32,132771,강원특별자치도 강릉시 금성로 21 (성남동),A04,128.8986609221,37.7540517822
강릉갤럭시,32,2930360,강원특별자치도 강릉시 금성로 41,A04,128.8964917145,37.7527046739
강릉교동건어물,32,2029545,강원특별자치도 강릉시 옥가로50번길 7,A04,128.9011021629,37.7607093929
강릉나이키,32,2908698,강원특별자치도 강릉시 금성로 53-1,A04,128.8955945921,37.7520963928
강릉농산물새벽시장,32,3069503,강원특별자치도 강릉시 제방길 170 (옥천동),A04,128.9061740327,37.7573376597
강릉식자재마트,32,3544636,강원특별자치도 강릉시 정원로 68 (교동),A04,128.8743350687,37.7626808654
강릉전통약과2공장,32,3540291,강원특별자치도 강릉시 율곡로2631번길 45-2 (노암동),A04,128.9100991063,37.7435365545
강릉항회센터,32,2775527,강원특별자치도 강릉시 창해로14번길 55-21 (견소동),A04,128.9527055567,37.7701398652
강서농산물도매시장,1,2741626,서울특별시 강서구 발산로 40 (외발산동),A04,126.8208190977,37.5535557140
강원식자재마트 주문진점 (구 강원양돈하나로마트주문진지점),32,3540175,강원특별자치도 강릉시 주문진읍 시장길 28,A04,128.8274603439,37.8902707345
강진오감통시장,38,132051,전라남도 강진군 강진읍 시장길 17-14,A04,126.7741772220,34.6403183885
강화 인삼센터,2,1177090,인천광역시 강화군 강화읍 강화대로 335,A04,126.4924882782,37.7421168236
강화 중앙시장,2,1178052,인천광역시 강화군 강화읍 강화대로 430,A04,126.4841777761,37.7475993708
강화 풍물시장,2,1039977,인천광역시 강화군 강화읍 중앙로 17-9,A04,126.4928438212,37.7414252440
강화도파머스마켓,2,3061180,인천광역시 강화군 교동면 교동남로 22,A04,126.2799011344,37.7813973948
강화젓갈,2,1249666,인천광역시 강화군 내가면 해안서로 899-2,A04,126.3784665487,37.7007946382
개금골목시장,6,2788455,부산광역시 부산진구 냉정로 227-1 (개금동),A04,129.0248087908,35.1512116183
개봉중앙시장,1,2758193,서울특별시 구로구 개봉로17길 34 (개봉동),A04,126.8538844883,37.4916357215
갤러리아 광교 파사쥬,31,2843518,경기도 수원시 영통구 광교중앙로 124 갤러리아 광교,A04,127.0572801105,37.2853549456
갤러리아 진주점,36,2909297,경상남도 진주시 진주대로 1095,A04,128.0823426858,35.1967505581
갤러리아명품관,1,2931725,서울특별시 강남구 압구정로 407 (압구정동) 갤러리아백화점,A04,127.0418357887,37.5279681978
갤러리아명품관 WEST,1,2911893,서울특별시 강남구 압구정로 343 갤러리아백화점,A04,127.0400692668,37.5285292127
갤러리아백화점 명품관,1,273772,서울특별시 강남구 압구정로 343 (압구정동),A04,127.0400692668,37.5285292127
갤러리아백화점 센터시티점,34,132383,충청남도 천안시 서북구 공원로 227,A04,127.1047142548,36.8005478835
갤러리아백화점 타임월드점,3,132672,대전광역시 서구 대덕대로 211,A04,127.3782574818,36.3518847832
갤러리아백화점 타임월드점,3,2911526,대전광역시 서구 대덕대로 211,A04,127.3781824843,36.3520347639
갤러리안경 대치,1,2927684,서울특별시 강남구 도곡로 415,A04,127.0559964710,37.4975969789
갤러리어클락,31,2926402,경기도 파주시 회동길 390,A04,126.6937760801,37.7178732145
갤러리에이엠 가로수,1,2901673,서울특별시 강남구 논현로159길 66 (신사동),A04,127.0231293374,37.5216491514
갤럭시,6,2903693,부산광역시 기장군 기장군 기장해안로 147,A04,129.2128079785,35.1922521684
갤럭시,1,3306920,서울특별시 중구 장충단로13길 20 (을지로6가)6층,A04,127.0076821872,37.5687878415
갤럭시 AK 분당점,31,2918625,경기도 성남시 분당구 황새울로360번길 42,A04,127.1237157260,37.3847946157
갤럭시 AK 수원점,31,2924770,경기도 수원시 팔달구 덕영대로 924,A04,127.0006857844,37.2661006090
갤럭시 갤러리아 대전점,3,2926580,대전광역시 서구 대덕대로 211,A04,127.3781824843,36.3520347639
갤럭시 라이프스타일,31,3305424,경기도 고양시 일산서구 호수로 817 (대화동),A04,126.7514777471,37.6686077579
갤럭시 롯데 강남점,1,2925676,서울특별시 강남구 도곡로 401,A04,127.0534550587,37.4967859168
갤럭시 롯데 관악점,1,2926574,서울특별시 관악구 봉천로 209,A04,126.9249974851,37.4905482278
갤럭시 롯데 광복점,6,2917484,부산광역시 중구 중앙대로 2,A04,129.0367814147,35.0983538674
갤럭시 롯데 김포점,1,2922404,서울특별시 강서구 하늘길 38,A04,126.8029675746,37.5668621822
갤럭시 롯데 노원점,1,2917614,서울특별시 노원구 동일로 1414,A04,127.0614081608,37.6553315254
갤럭시 롯데 미아점,1,2926576,서울특별시 강북구 도봉로 62,A04,127.0305315802,37.6146468109
갤럭시 롯데 본점,1,2922431,서울특별시 중구 을지로 30,A04,126.9810458210,37.5654016461
갤럭시 롯데 분당점,31,2918630,경기도 성남시 분당구 황새울로200번길 45 4층,A04,127.1143334228,37.3785007322
갤럭시 롯데 센텀시티점,6,2917370,부산광역시 해운대구 센텀남대로 59 6층,A04,129.1310962550,35.1698920451
갤럭시 롯데 스타시티점,1,2918406,서울특별시 광진구 능동로 92,A04,127.0712300203,37.5390535504
갤럭시 롯데 안산점,31,2903218,경기도 안산시 단원구 고잔1길 12,A04,126.8345133215,37.3180555223
갤럭시 롯데 인천터미널점,2,2922966,인천광역시 미추홀구 연남로 35,A04,126.7023441253,37.4422082182
갤럭시 롯데 잠실점,1,2917595,서울특별시 송파구 올림픽로 240 5층,A04,127.0976311526,37.5123821225
갤럭시 롯데 중동점,31,2918620,경기도 부천시 원미구 길주로 300,A04,126.7753246763,37.5025941622
갤럭시 롯데 평촌점,31,2918608,경기도 안양시 동안구 시민대로 180 4층,A04,126.9504368820,37.3900381258
갤럭시 롯데몰 수원점,31,2925515,경기도 수원시 권선구 세화로 134,A04,126.9973083655,37.2642285439
갤럭시 롯데아울렛 김해점,36,2917374,경상남도 김해시 장유로 469,A04,128.8296220926,35.1851014570
갤럭시 롯데아울렛 부여점,34,2917528,충청남도 부여군 규암면 백제문로 387,A04,126.9019791164,36.3072593060
갤럭시 롯데아울렛 이천점,31,2922459,경기도 이천시 호법면 프리미엄아울렛로 177-74,A04,127.4000447120,37.2422772151
갤럭시 롯데아울렛 파주점,31,2918486,경기도 파주시 회동길 390,A04,126.6937760801,37.7178732145
갤럭시 빨질렐리 현대가든파이브,1,2924240,"서울특별시 송파구 충민로 66, 4층",A04,127.1249768726,37.4776672007
갤럭시 신세계강남점,1,2922392,서울특별시 서초구 신반포로 176,A04,127.0035815712,37.5056062193
갤럭시 신세계백화점 김해점,36,2929094,경상남도 김해시 김해대로 2232,A04,128.8722699469,35.2293778284
갤럭시 신세계아울렛 부산점,6,2917296,부산광역시 기장군 장안읍 정관로 1133,A04,129.2349940728,35.3238517233
갤럭시 신세계아울렛 파주점,31,2918546,경기도 파주시 필승로 200 422호,A04,126.6965243749,37.7694061453
갤럭시 현대 디큐브,1,2928402,서울특별시 구로구 경인로 662,A04,126.8884169673,37.5089148857
갤럭시 현대 목동점,1,2922391,서울특별시 양천구 목동동로257,A04,126.8747288364,37.5263292843
갤럭시 현대 중동점,31,2926570,경기도 부천시 원미구 길주로 180,A04,126.7620980542,37.5043714984
갤럭시 현대 천호점,1,2903096,서울특별시 강동구 천호대로 1005,A04,127.1244557316,37.5390267349
갤럭시 현대아울렛 김포점,31,2925830,경기도 김포시 아라육로152번길 100,A04,126.7852461144,37.5972888829
갤럭시 현대아울렛 송도점,2,2928141,인천광역시 연수구 송도국제대로 123 2층,A04,126.6579998144,37.3828032236
갤럭시라이프스타일 롯데 강남점,1,2927063,서울특별시 강남구 도곡로 401,A04,127.0534550587,37.4967859168
갤럭시라이프스타일 롯데 관악점,1,2926573,서울특별시 관악구 봉천로 209,A04,126.9249974851,37.4905482278
갤럭시라이프스타일 롯데 광복점,6,2922433,부산광역시 중구 중앙대로 2,A04,129.0367814147,35.0983538674
갤럭시라이프스타일 롯데 구리점,31,2926529,경기도 구리시 경춘로 261,A04,127.1438104869,37.6027446825
갤럭시라이프스타일 롯데 부산점,6,2917424,부산광역시 부산진구 가야대로 772 4층,A04,129.0559892441,35.1573337296
갤럭시라이프스타일 롯데 분당점,31,2918632,경기도 성남시 분당구 황새울로200번길 45 4층,A04,127.1143334228,37.3785007322
갤럭시라이프스타일 롯데 스타시티점,1,2918393,서울특별시 광진구 능동로 92,A04,127.0712300203,37.5390535504
갤럭시라이프스타일 롯데 안산점,31,2903176,경기도 안산시 단원구 고잔1길 12,A04,126.8345133215,37.3180555223
갤럭시라이프스타일 롯데 청량리점,1,2918409,서울특별시 동대문구 왕산로 214 5층,A04,127.0474754499,37.5805510796
갤럭시라이프스타일 분당점,31,2918627,경기도 성남시 분당구 황새울로360번길 42 4층,A04,127.1237157260,37.3847946157
갤럭시라이프스타일 수원점,31,2924772,경기도 수원시 팔달구 덕영대로 924,A04,127.0006857844,37.2661006090
갤럭시라이프스타일 신세계 강남점,1,2930411,서울특별시 서초구 신반포로 176,A04,127.0035815712,37.5056062193
갤럭시라이프스타일 신세계 대구점,4,2929314,대구광역시 동구 동부로 149,A04,128.6292150324,35.8779835934
갤럭시라이프스타일 신세계 의정부점,31,2918713,경기도 의정부시 평화로 525 신세계백화점7층,A04,127.0463265904,37.7389465233
갤럭시라이프스타일 현대 대구점,4,2917487,대구광역시 중구 달구벌대로 2077,A04,128.5906548560,35.8666702733
갤럭시라이프스타일 현대 목동점,1,2922390,서울특별시 양천구 목동동로257,A04,126.8747288364,37.5263292843
갤럭시라이프스타일 현대 미아점,1,2922660,서울특별시 성북구 동소문로 315,A04,127.0287930253,37.6084530555
갤럭시라이프스타일 현대 충청점,33,2917542,충청북도 청주시 흥덕구 직지대로 308,A04,127.4265784728,36.6449131759
갤럭시라이프스타일신세계센텀시티점,6,2914261,부산광역시 해운대구광역시 해운대구광역시 센텀남대로 35 5층,A04,129.1295519730,35.1688560217
갤빈클라인 진,2,2916278,인천광역시 연수구 국제대로123,A04,126.6579998144,37.3828032236
갭키즈 스타필드고양,31,2926693,경기도 고양시 덕양구 고양대로 1955,A04,126.8947930433,37.6470294966
거북시장,2,2779976,인천광역시 서구 거북로 115 (석남동),A04,126.6746421748,37.5032617447
거안(GEOAN),1,3548614,서울특별시 종로구 인사동길 44 (관훈동),A04,126.9848674428,37.5743062352
거제고현시장,36,2783745,경상남도 거제시 거제중앙로17길 6 (고현동),A04,128.6240397115,34.8854673826
거제시장,6,1608608,부산광역시 연제구 거제시장로14번길 28 (거제동),A04,129.0728176676,35.1817146431
거진전통시장,32,132784,강원특별자치도 고성군 거진읍 거진시장길 17-11,A04,128.4538101632,38.4479596904
"거창장 (1, 6일)",36,132126,경상남도 거창군 거창읍 시장길 54,A04,127.9137222847,35.6862284193
게스,31,2926789,경기도 수원시 권선구 세화로134,A04,126.9973083655,37.2642285439
게스,31,2926986,경기도 이천시 호법면 프리미엄아울렛로 177-74 롯데프리미엄아울렛,A04,127.4000447120,37.2422772151
게스,31,3305429,경기도 고양시 일산서구 호수로 817 (대화동),A04,126.7514777471,37.6686077579
게스,1,3305814,서울특별시 용산구 한강대로 405 (동자동),A04,126.9717469660,37.5548915897
게스 2001아울렛 중계,1,3306700,서울특별시 노원구 동일로204가길 46 (중계동),A04,127.0679274101,37.6413416033
게스 광복,6,2905870,부산광역시 중구 광복중앙로 5,A04,129.0310902035,35.0997869355
게스 뉴코아 평촌,31,3305913,경기도 안양시 동안구 동안로 119 (호계동),A04,126.9516812325,37.3893465617
게스 동성로,4,2915123,대구광역시 중구 동성로5길 22,A04,128.5957210462,35.8677313587
게스 두타,1,2902395,서울특별시 중구 장충단로 275,A04,127.0088293006,37.5689100708
게스 롯데광교,31,2903844,경기도 수원시 영통구 도청로 10,A04,127.0554913633,37.2860687197
게스 롯데광명,31,2925713,경기도 광명시 일직로 17,A04,126.8839475563,37.4232469761
게스 롯데동부산,6,2902850,부산광역시 기장군 기장해안로 147 2층,A04,129.2128079785,35.1922521684
게스 롯데백화점평촌점,31,2923081,경기도 안양시 동안구 시민대로 180 5층,A04,126.9504368820,37.3900381258
게스 롯데부여,34,2931559,충청남도 부여군 규암면 백제문로 387 롯데프리미엄아울렛,A04,126.9019791164,36.3072593060
게스 롯데팩토리 가산,1,3305477,서울특별시 금천구 벚꽃로 278 (가산동),A04,126.8846459143,37.4795432303
게스 모다아울렛 인천점,2,3306078,인천광역시 서구 북항로32번안길 50 (원창동),A04,126.6477388876,37.5099716004
게스 수원역Ak,31,2918717,경기도 수원시 팔달구 덕영대로924,A04,127.0006857844,37.2661006090
게스 스퀘어원점,2,2929245,인천광역시 연수구 청능대로 210,A04,126.6836357236,37.4060509763
게스 스타필드 하남점,31,2928454,경기도 하남시 미사대로 750,A04,127.2237576241,37.5454888917
게스 신세계부산,6,2930010,"부산광역시 기장군 장안읍 정관로 1133, 235호 (부산프리미엄아울렛)",A04,129.2349940728,35.3238517233
게스 여주아울렛,31,2924480,경기도 여주시 명품로 360 2118호,A04,127.6123672104,37.2413784084
게스 제주칠성,39,2925674,제주특별자치도 제주시 중앙로 39(일도일동),A04,126.5249226792,33.5148203706
게스 현대김포,31,2902933,"경기도 김포시 고촌읍 아라육로 152번길 100 (3층, 616호)",A04,126.7852461144,37.5972888829
게스 현대동대문,1,2911704,서울특별시 중구 장충단로13길 20 현대시티아울렛동대문점,A04,127.0076821872,37.5687878415
게스 현대송도,2,2929098,인천광역시 연수구 송도국제대로 123,A04,126.6579998144,37.3828032236
게스언더,32,2924334,강원특별자치도 원주시 봉화로1,A04,127.9276635071,37.3457304990
게스이너웨어 모다 아울렛 춘천점,32,3307225,"강원특별자치도 춘천시 방송길 77 (온의동, 춘천 센트럴타워 푸르지오)",A04,127.7198947231,37.8692353889
게스진,1,3306540,서울특별시 영등포구 영중로 9 (영등포동4가),A04,126.9055901684,37.5172308925
게스키즈 롯데이천,31,2914013,경기도 이천시 호법면 프리미엄아울렛로 177-74 롯데프리미엄아울렛,A04,127.4000447120,37.2422772151
게스키즈 신세계부산,6,2909556,부산광역시 기장군 정관로 1133 427호,A04,129.2349940728,35.3238517233
겐조,1,3307010,서울특별시 영등포구 영중로 9 (영등포동4가),A04,126.9055901684,37.5172308925
겐조 롯데백화점 에비뉴엘 월드타워점,1,2924211,서울특별시 송파구 올림픽로 300¸ 3층,A04,127.1040749597,37.5141653654
겐조_롯데(아)파주점,31,2894215,경기도 파주시 회동길 390 (문발동),A04,126.6937760801,37.7178732145
겐조_롯데몰 동부산점,6,2894216,부산광역시 기장군 기장읍 기장해안로 147,A04,129.2128079785,35.1922521684
겐조_신세계첼시여주점,31,2905368,"경기도 여주시 명품로 360(상거동, 여주프리미엄아울렛)",A04,127.6123672104,37.2413784084
격포항 수산시장,37,1979610,전북특별자치도 부안군 변산면 격포중앙길 28-4,A04,126.4703715269,35.6221884733
견지동 불교용품거리,1,132205,서울특별시 종로구 우정국로 55,A04,126.9819927000,37.5744783860
"경기 안성장(2, 7일)",31,131986,경기도 안성시 시장길 37 (서인동),A04,127.2703686130,37.0066798606
경기건어물,32,3539434,강원특별자치도 강릉시 주문진읍 해안로 1747-2,A04,128.8283630094,37.8912623040
경남 하동군 으뜸상품홍보관,36,1343990,경상남도 하동군 하동읍 군청로 36,A04,127.7524806130,35.0654039604
"경남관광기념품점 (구, 경남관광공예명품관)",36,1902811,경상남도 창원시 성산구 원이대로 362 (대원동) 1층,A04,128.6578550874,35.2382867979
경남관광기념품점 창원,36,2906672,경상남도 창원시 성산구 원이대로 362 창원컨벤션센터,A04,128.6578550874,35.2382867979
경동시장,1,948730,서울특별시 동대문구 고산자로36길 3 (제기동),A04,127.0391568047,37.5790899880
경산공설시장,35,132099,경상북도 경산시 경안로31길 19 (서상동),A04,128.7356322610,35.8208364718
경안시장,31,2737267,경기도 광주시 경안로25번길 10-2 (경안동),A04,127.2572612381,37.4093830634
경주 성동시장,35,990516,경상북도 경주시 동문로24번길 12 (성동동),A04,129.2151477703,35.8464897643
경주 중앙시장,35,990539,경상북도 경주시 금성로 295,A04,129.2067541331,35.8439732229
경창시장,1,2611310,서울특별시 양천구 오목로9길 30 (신월동),A04,126.8424040460,37.5248733216
"경화장 (3, 8일)",36,132384,경상남도 창원시 진해구 경화시장로 37,A04,128.6905433175,35.1570104028
계산전통시장,2,2766193,인천광역시 계양구 어사대로 18 (계산동),A04,126.7249087337,37.5418025977
계양산전통시장,2,2766211,인천광역시 계양구 계양산로215번길 10 (병방동),A04,126.7407515527,37.5482271320
고궁마실,1,2503117,서울특별시 종로구 창경궁로 229,A04,126.9978910234,37.5825082936
고기리농장,31,3023080,경기도 용인시 수지구 호수로 11-4 (고기동),A04,127.0683742827,37.3580994945
고디바_광화문점,1,2893631,"서울특별시 종로구 세종대로 159(세종로,1층102호,2층,3층)",A04,126.9763349907,37.5706565064
고디바_코엑스몰,1,2893635,"서울특별시 강남구 영동대로 513(삼성동,코엑스몰지하1층 112호)",A04,127.0592179950,37.5119175967
고래서이뻐,6,3336600,부산광역시 해운대구 우동1로38번길 15-1 (우동),A04,129.1583856629,35.1657319056
고려홍삼 제주연동,39,2931775,제주특별자치도 제주시 제주시 신광로 27(연동),A04,126.4903318113,33.4897142665
고리울동굴시장,31,2742165,경기도 부천시 오정구 고리울로64번길 27 (고강동),A04,126.8227141461,37.5258978519
고분다리전통시장,1,2741571,서울특별시 강동구 구천면로34길 8 (천호동),A04,127.1316577579,37.5424098057
고산미소시장,37,132301,전북특별자치도 완주군 고산면 남봉로 134 (고산면),A04,127.2057718752,35.9744303986
고성 DMZ박물관 뮤지엄샵,32,1911421,강원특별자치도 고성군 현내면 통일전망대로 369,A04,128.3827237217,38.5763766314
고성시장,36,132385,경상남도 고성군 고성읍 중앙로25번길 57,A04,128.3236606969,34.9769128711
고성오일시장,39,132159,제주특별자치도 서귀포시 성산읍 고성오조로 93,A04,126.9127293498,33.4518891163
고세,1,3306040,서울특별시 강북구 도봉로 62 (미아동),A04,127.0305315802,37.6146468109
고세,1,3307135,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",A04,126.8884169673,37.5089148857
고세 현대가든파이브,1,2924582,서울특별시 송파구 충민로66 3층,A04,127.1249768726,37.4776672007
고야드 갤러리아EAST,1,2925743,서울특별시 강남구 압구정로 407,A04,127.0418357887,37.5279681978
고야드 신세계강남,1,2906689,서울특별시 서초구 신반포로 176,A04,127.0035815712,37.5056062193
고야드 현대무역,1,2925786,"서울특별시 강남구 테헤란로 517 , 1층",A04,127.0597791462,37.5086679839
고양농협유통센터 일산,31,2906450,경기도 고양시 일산서구 대화로 362,A04,126.7490719717,37.6842058985
고이비토 강남본점,1,2930565,서울특별시 서초구 반포대로 310-3,A04,127.0009651095,37.5067838133
고이비토 부산,6,2908262,부산광역시 해운대구 해운대로 309(우동),A04,129.1323404975,35.1733027972
고창옹기,37,522298,전북특별자치도 고창군 고수면 장암길 20,A04,126.6686232882,35.4025389708
"고창장 (3, 8일)",37,132314,전북특별자치도 고창군 고창읍 동산5길 24 (고창읍),A04,126.6855125075,35.4402155385
고척근린시장,1,2743854,서울특별시 구로구 고척로32길 11-3 (고척동),A04,126.8498040086,37.5021872007
고투몰(강남터미널 지하쇼핑몰),1,132492,서울특별시 서초구 신반포로 지하200 (잠원동),A04,127.0050675283,37.5062728353
고한 구공탄시장,32,2777909,강원특별자치도 정선군 고한읍 고한6길 7,A04,128.8539762367,37.2008758104
"고흥장 (4, 9일)",38,132053,전라남도 고흥군 고흥읍 시장천변길 29-16,A04,127.2865330516,34.6078195109
곡성 기차당 뚝방마켓,38,2435007,전라남도 곡성군 곡성읍 곡성로 898,A04,127.3012647759,35.2814328952
"곡성기차마을전통시장 (3, 8일)",38,1434518,전라남도 곡성군 곡성읍 곡성로 856,A04,127.2984539545,35.2798080307
골드리아 종로3가,1,2911463,서울특별시 종로구 돈화문로 50 골드리아빌딩 1층,A04,126.9916474173,37.5730231730
골드앤젬 트리플ST,2,2925294,인천광역시 연수구 송도과학로16번길 33-4 D동지하1층B104a-1호,A04,126.6628550406,37.3787121176
골든구스 신세계사이먼 제주아울렛,39,3307027,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,A04,126.3197479556,33.3072595277
골든구스 신세계여주,31,2907026,경기도 여주시 명품로 360,A04,127.6123672104,37.2413784084
골든구스 현대송도,2,2913528,"인천광역시 연수구 송도국제대로 123,1층(현대아울렛)",A04,126.6579998144,37.3828032236
골든구스현대무역점,1,2918628,서울특별시 강남구 테헤란로 517 2층,A04,127.0597791462,37.5086679839
골든듀,31,2927159,경기도 광명시 일직로17 1층,A04,126.8839475563,37.4232469761
골든듀 AK분당,31,2927841,경기도 성남시 분당구 황새울로360번길 42 분당점1층골든듀,A04,127.1237157260,37.3847946157
골든듀 AK수원,31,2909892,경기도 수원시 팔달구 덕영대로 924,A04,127.0006857844,37.2661006090
골든듀 AK평택,31,2931786,경기도 평택시 평택로 51 AK프라자평택점1층골든듀,A04,127.0857051619,36.9913783273
골든듀 건대스타시티,1,2911556,서울특별시 광진구 능동로 92,A04,127.0712300203,37.5390535504
골든듀 디큐브시티,1,2902703,서울특별시 구로구 경인로 662,A04,126.8884169673,37.5089148857
골든듀 롯데광복,6,2906050,부산광역시 중구 중앙대로 2 1층골든듀,A04,129.0367814147,35.0983538674
골든듀 롯데김해,36,3305523,경상남도 김해시 장유로 469,A04,128.8296220926,35.1851014570
골든듀 롯데대전,3,2910050,대전광역시 서구 계룡로 598,A04,127.3895651061,36.3407307037
골든듀 롯데동래,6,2925474,부산광역시 동래구 중앙대로 1393,A04,129.0775081019,35.2117474758
골든듀 롯데동부산,6,2912417,부산광역시 기장군 기장해안로 147,A04,129.2128079785,35.1922521684
골든듀 롯데미아,1,2931854,서울특별시 강북구 도봉로 62 롯데백화점 미아점 1층골든듀,A04,127.0305315802,37.6146468109
골든듀 롯데본점,1,2914606,서울특별시 중구 남대문로 81,A04,126.9817485525,37.5647822864
골든듀 롯데부산,6,2928332,부산광역시 부산진구 가야대로 772,A04,129.0559892441,35.1573337296
골든듀 롯데센텀,6,2931731,부산광역시 해운대구 센텀남대로 59 지하1층골든듀,A04,129.1310962550,35.1698920451
골든듀 롯데안산,31,2915248,경기도 안산시 단원구 고잔1길 12,A04,126.8345133215,37.3180555223
골든듀 롯데일산,31,2910258,경기도 고양시 일산동구 중앙로 1283,A04,126.7721399755,37.6605257341
골든듀 롯데잠실,1,2910616,서울특별시 송파구 올림픽로 240,A04,127.0976311526,37.5123821225
골든듀 롯데청량리,1,2901176,서울특별시 동대문구 왕산로 214 1층골든듀,A04,127.0474754499,37.5805510796
골든듀 롯데파주,31,2916173,경기도 파주시 회동길 390 롯데프리미엄 아울렛,A04,126.6937760801,37.7178732145
골든듀 롯데평촌,31,2925471,경기도 안양시 동안구 시민대로 180 2층골든듀,A04,126.9504368820,37.3900381258
골든듀 신세계대구,4,2928871,대구광역시 동구 동부로 149,A04,128.6292150324,35.8779835934
골든듀 신세계센텀,6,2910551,부산광역시 해운대구 센텀남대로 35 1층골든듀,A04,129.1295519730,35.1688560217
골든듀 현대김포,31,2915104,경기도 김포시 아라육로152번길 100,A04,126.7852461144,37.5972888829
골든듀 현대무역,1,2915643,서울특별시 강남구 테헤란로 517,A04,127.0597791462,37.5086679839
골든듀 현대송도,2,2931177,인천광역시 연수구 송도국제대로 123,A04,126.6579998144,37.3828032236
