title,area,addr,cat,x,y
연곡해변솔향기캠핑장,32,강원특별자치도 강릉시 해안로 1282 연곡해수욕장관리실,A03,128.8543866802,37.8584193943
연산나그네캠핑장,34,충청남도 논산시 연산면 선비로866번길 166-4,A03,127.1889100523,36.2665745312
연산황산벌오토캠핑장,34,충청남도 논산시 연산면 신신양로 187-8,A03,127.2312250413,36.1878953783
연인산다목적캠핑장,31,경기도 가평군 북면 백둔로 441,A03,127.4602952007,37.9016295811
연종 캠핑장,34,충청남도 공주시 유구읍 구계연종길 473,A03,127.0022595000,36.5997969432
연지곤지팜캠핑장,31,경기도 포천시 소흘읍 직동길 48,A03,127.1691867948,37.7669177147
연천당포성캠핑장,31,경기도 연천군 미산면 마동로38번길 42-34,A03,126.9873544004,38.0215708284
연천리버힐캠핑장,31,경기도 연천군 미산면 숭의전로 520-21,A03,126.9828574755,38.0255452828
연천재인폭포오토캠핑장,31,경기도 연천군 연천읍 현문로508번길 140,A03,127.1271986453,38.0651793898
연포분교캠프장,32,강원특별자치도 정선군 신동읍 연포길 544-6,A03,128.5718555566,37.2511951819
연풍연가캠핑장,34,충청남도 아산시 송악면 종곡길96번길 88,A03,127.0022353932,36.6695111515
열두달캠핑장,31,경기도 가평군 북면 멱골로 202-101,A03,127.5707433891,37.9040868937
열린캠핑장,33,충청북도 충주시 앙성면 지당리 241,A03,127.7235193457,37.1074653427
염전해변캠핑장,35,경상북도 울진군 근남면 왕피천공원길 1,A03,129.4010150835,36.9676409285
염포야영장,38,전라남도 고흥군 봉래면 우주로 3844,A03,127.4944970378,34.4306650731
영덕칠보산오토캠핑장,35,경상북도 영덕군 병곡면 칠보산1길 522,A03,129.3938562542,36.6357592278
영도 마리노 오토캠핑장,6,부산광역시 영도구 해양로 13-16 (청학동),A03,129.0605681481,35.1015428375
영암 프리미엄 키즈글램핑,38,전라남도 영암군 시종면 신학1로 47,A03,126.5901332515,34.8308189245
영암군국민여가캠핑장,38,전라남도 영암군 영암읍 영암로 1482-54,A03,126.6918863938,34.7895113694
영양수비별빛캠핑장,35,경상북도 영양군 수비면 본신로 213,A03,129.2643575278,36.7910473424
영오캠핑장,36,경상남도 고성군 영오면 영회로 651,A03,128.2491385496,35.1156237576
영우네농어촌관광농원,34,충청남도 공주시 사곡면 월은길 40,A03,127.0350926690,36.4964399425
영월 약수터 캠핑장,32,강원특별자치도 영월군 산솔면 태백산로 1133-7,A03,128.6770242520,37.1463953520
영월가자,32,강원특별자치도 영월군 무릉도원면 무릉법흥로 852-24,A03,128.2826346497,37.3336718670
영월계곡 느티별캠핑장,32,강원특별자치도 영월군 김삿갓면 내리계곡로 1106,A03,128.6759171838,37.1071748375
영월글램핑 수희재캠핑장,32,강원특별자치도 영월군 무릉도원면 무릉법흥로 1078-20,A03,128.2797482498,37.3522141172
영월별마로캠핑장,32,강원특별자치도 영월군 무릉도원면 무릉법흥로 1078-22,A03,128.2799037963,37.3520585832
영월솔향기캠핑장,32,강원특별자치도 영월군 무릉도원면 무릉법흥로 787,A03,128.2742354616,37.3317774829
영월스타글램핑,32,강원특별자치도 영월군 무릉도원면 무릉법흥로 1078-12,A03,128.2793954875,37.3527584930
영월아트앤캠프장,32,강원특별자치도 영월군 김삿갓면 김삿갓로 697-6,A03,128.6039872814,37.1148448106
영월천문대 캠핑장,32,강원특별자치도 영월군 북면 사만길 173,A03,128.4100474865,37.2636906733
영월캠프,32,강원특별자치도 영월군 무릉도원면 무릉법흥로 1208-56,A03,128.2772398511,37.3620684892
영월키즈캠핑장,32,강원특별자치도 영월군 무릉도원면 무릉법흥로 1208-7,A03,128.2734179189,37.3639098706
영월한반도캠핑장,32,강원특별자치도 영월군 한반도면 후탄로 826,A03,128.3562731898,37.2153063435
영종도힐링캠프,2,인천광역시 중구 선녀바위로 70 (을왕동),A03,126.3794597739,37.4396667350
영종씨사이드캠핑장,2,인천광역시 중구 송산로 52 (운남동),A03,126.5454323224,37.4825285447
영주호오토캠핑장,35,경상북도 영주시 평은면 용혈리 1031-7,A03,128.6613160750,36.7166943178
영천드림랜드오토캠핑장,35,경상북도 영천시 고경면 고도길 38,A03,129.0015431530,35.9844368135
영천솔롱고글램핑,35,경상북도 영천시 금호읍 칠백로 436,A03,128.9260049128,35.9018780718
영천시오감공예체험장,35,경상북도 영천시 자양면 포은로 1625-11,A03,129.0179167779,36.0795319069
영천아우노펠리스,35,경상북도 영천시 상신기길 150 (언하동),A03,128.9562743781,36.0032616097
영학관광농원야영장,36,경상남도 창원시 마산합포구 진북면 학동로 537-280,A03,128.4337435986,35.1542560637
영흥도십리포캠핑장,2,인천광역시 옹진군 영흥면 영흥북로 360,A03,126.4867571394,37.2797344057
영흥도어울림캠핑장,2,인천광역시 옹진군 영흥면 영흥서로 452-67,A03,126.4552293736,37.2827640609
예그리나숲,32,강원특별자치도 영월군 주천면 중선로 609-4,A03,128.3076404275,37.3440017025
예다움캠핑장,32,강원특별자치도 영월군 김삿갓면 내리계곡로 1162-1,A03,128.6709286667,37.1096744554
예담숲캠핑장,32,강원특별자치도 홍천군 서면 한서로 347-5,A03,127.5760025803,37.6693004014
예당관광지국민여가캠핑장,34,충청남도 예산군 응봉면 예당관광로 123,A03,126.7980185672,36.6366641306
예마을캠핑장,35,경상북도 고령군 덕곡면 덕운로 816,A03,128.2134345890,35.7931939199
예산느티나무캠핑장,34,충청남도 예산군 신양면 차동송정길 2-71,A03,126.9099762137,36.5969928698
예손캠핑장,35,경상북도 고령군 가륜장길 20-7,A03,128.2141734126,35.7931967109
예원캠핑장,37,전북특별자치도 완주군 동상면 송광수만로 1079-126,A03,127.2577296136,35.9269200515
예천군곤충나라사과테마파크오토캠핑장,35,경상북도 예천군 효자면 제촌길 58-2,A03,128.4538681686,36.8030277578
옛서당캠핑농원,38,전라남도 장성군 삼계면 화산길 1,A03,126.6448560947,35.2858379049
오글오글오토캠핑장,35,경상북도 경주시 산내면 문복로 1637-32,A03,129.0625219114,35.7607465713
오도치캠핑장,32,강원특별자치도 홍천군 서면 오도치길 427,A03,127.7050996380,37.6539767893
오래실,33,충청북도 보은군 보은읍 누청3길 54,A03,127.7575750632,36.4999190857
오렌지캠프,33,충청북도 보은군 속리산로 995-35 야영장시설,A03,127.7880161117,36.5242085232
오색산새소리캠핑장,32,강원특별자치도 양양군 설악로 1044,A03,128.4657539869,38.0765282066
오색솔밭야영장,32,강원특별자치도 양양군 서면 설악로 1416,A03,128.5024562497,38.0752985029
오색허브농원 캠핑장,32,강원특별자치도 양양군 서면 송어길 38,A03,128.5385114628,38.0704192121
오션포레,36,경상남도 고성군 회화면 회진로 321,A03,128.3907888244,35.0571522988
오시유,34,충청남도 천안시 동남구 광덕면 해수길 178-38,A03,127.0291272542,36.6754776049
오아시스글램핑,35,경상북도 경주시 새골길 85-17 (구정동),A03,129.3054136674,35.7910171741
오아시스정글,32,강원특별자치도 인제군 필례약수길 84-10,A03,128.3691349906,38.0762541550
오창미래지농촌테마공원 캠핑장,33,충청북도 청주시 청원구 오창읍 미래지로 68,A03,127.4045002761,36.7318583499
오캠핑장,31,경기도 안산시 단원구 대남로 642 (대부남동),A03,126.5462870346,37.2071994130
오커빌리지,31,경기도 양평군 용문면 장수길 22,A03,127.5636361385,37.5090826493
오크밸리카라반캠핑장,32,강원특별자치도 원주시 지정면 오크밸리2길 38,A03,127.8070336503,37.4097319744
오크힐글램핑,2,인천광역시 강화군 화도면 해안남로1998번길 8-28,A03,126.4105885040,37.6042953393
오토캠핑장봄날처럼,35,경상북도 경주시 안강읍 호국로 2522-12,A03,129.1858293694,35.9971971787
오페라캠핑장,32,강원특별자치도 홍천군 내촌면 아홉사리로 104-15,A03,128.0042264317,37.8022984949
오하브,31,경기도 가평군 북면 꽃넘이길 43,A03,127.5269198398,37.8961758918
옥샘캠프촌,36,경상남도 밀양시 산내면 얼음골옛길 197-4,A03,128.9693907207,35.5788903357
옥성자연휴양림 야영장,35,경상북도 구미시 옥성면 휴양림길 150,A03,128.2821816252,36.2825701398
옥전캠핑장,33,충청북도 제천시 봉양읍 옥전길 273-17,A03,128.0836737241,37.1799330884
온더락캠핑장,31,경기도 가평군 상면 수목원로 238-106,A03,127.3585336163,37.7600441914
올덴 카라반&펜션,31,경기도 가평군 청평면 고재길 262-64,A03,127.5168708898,37.7020482858
올래캠핑장,31,경기도 가평군 설악면 어비산길 203,A03,127.5115578890,37.5925970077
와라캠핑장,32,강원특별자치도 인제군 상남면 내린천로 2181,A03,128.2795603630,37.8755674279
와룡자연휴양림야영장,37,전북특별자치도 장수군 천천면 비룡로 538-73,A03,127.4719945568,35.6919310660
와룡천 캠핑장,32,강원특별자치도 영월군 송정길 53,A03,128.4114356601,37.1896908887
와이글램핑,31,경기도 양평군 용문면 강이대길38번길 26-37,A03,127.6261188446,37.5269150650
완도명사십리오토캠핑장,38,전라남도 완도군 신지면 해양치유길 54,A03,126.8123646853,34.3300954376
완주소양캠핑장,37,전북특별자치도 완주군 소양면 해월신왕길 144-19,A03,127.2700746418,35.8631414147
완주힐조타운캠핑장,37,전북특별자치도 완주군 비봉면 천호로 235-38,A03,127.1584316746,35.9735380078
왕산가족오토캠핑장,2,인천광역시 중구 용유서로423번길 60 (을왕동),A03,126.3662160311,37.4582032371
왕송호수캠핑장,31,경기도 의왕시 왕송못동로 295 (월암동),A03,126.9527973552,37.3058812582
왕피천숲속캠핑장,35,경상북도 울진군 근남면 왕피천로 840,A03,129.3335448713,36.9155511254
왕피천하늘담야영장,35,경상북도 울진군 근남면 왕피천로 555-110,A03,129.3426550276,36.9204007480
외룡송어회 캠핑장,32,강원특별자치도 영월군 김삿갓면 직실길 7,A03,128.6423476739,37.1169814050
외룡캠핑장,32,강원특별자치도 영월군 김삿갓면 영월동로 2696,A03,128.6663206246,37.1137572316
요기는캠핑장,32,강원특별자치도 영월군 무릉도원면 도원운학로 1524-45,A03,128.1956312971,37.3361699421
요카카캠핑장,33,충청북도 충주시 금가면 강변길 11-37,A03,127.8956848330,36.9955286196
욕지도관광농원 오션뷰카라반,36,경상남도 통영시 욕지면 욕지일주로 819-47,A03,128.2397295531,34.6409545114
욕지도청보리오토캠프,36,경상남도 통영시 욕지면 욕지일주로 896-71,A03,128.2302554119,34.6396156047
욜로캠프,31,경기도 연천군 전곡읍 양원로 108-37,A03,127.0210634094,37.9874865319
용가리쌤 캠핑장,32,강원특별자치도 홍천군 화촌면 설악로 2692,A03,127.9505494137,37.7538614422
용골송어와캠핑,32,강원특별자치도 평창군 용평면 운두령로 767-17,A03,128.4657907263,37.6927366270
용담섬바위오토캠핑장,37,전북특별자치도 진안군 안천면 안용로 832-27,A03,127.5285909394,35.9527718723
용두산오토캠핑장,33,충청북도 제천시 명암로 1040,A03,128.1917830631,37.1931446950
용두해수욕장숲속야영장,34,충청남도 보령시 용두욕장2길 40 동백관,A03,126.5487259068,36.2621361675
용문산아영장,31,경기도 양평군 용문면 용문산로 684,A03,127.5798446697,37.5473451784
용문산해와달,31,경기도 양평군 옥천면 용천로306번길 21-33,A03,127.5059707746,37.5488603121
용봉산캠핑장,34,충청남도 홍성군 홍북읍 이응노로 227-13,A03,126.6446186244,36.6324980569
용설호수캠핑장,31,경기도 안성시 죽산면 용설호수길 234,A03,127.4423935268,37.0505362343
용소캠핑장,31,경기도 가평군 북면 가화로 2411-32,A03,127.4740396102,37.9545570024
용수그린랜드,31,경기도 가평군 조종면 운악청계로491번길 87,A03,127.3480735033,37.8539108521
용오름캠핑장,32,강원특별자치도 홍천군 서석면 검산길 263,A03,128.2362411784,37.7210039780
용인단풍숲캠핑장,31,경기도 용인시 처인구 원삼면 보개원삼로1462번길 14-23,A03,127.3144807749,37.1244920562
용인둥지골캠핑장,31,경기도 용인시 처인구 원삼면 후평로185번길 39,A03,127.3285736149,37.1362659504
용인자연숲캠핑장,31,경기도 용인시 처인구 원삼면 원양로591번길 93-28,A03,127.3103927127,37.2069241247
용천수캠핑장,35,경상북도 경주시 마동큰마을5길 13-14 (마동),A03,129.3078691536,35.7859150180
용천토리오토캠핑장,35,경상북도 경주시 산내면 대현길 390,A03,129.0775306098,35.7011202448
용추그린하우스,36,경상남도 함양군 안의면 용추계곡로 13-1,A03,127.8060912320,35.6449561758
용추글램핑&펜션,36,경상남도 함양군 안의면 용추계곡로 479,A03,127.7736350103,35.6733607158
용추돌모리캠핑장,36,경상남도 함양군 안의면 매바위길 9,A03,127.7838035522,35.6735081020
용추밸리캠프펜션,36,경상남도 함양군 안의면 매바위길 14,A03,127.7840535457,35.6729192843
용추솔밭관광농원,36,경상남도 함양군 안의면 용추계곡로 494-6,A03,127.7745793031,35.6759326634
용추자연휴양림야영장,36,경상남도 함양군 안의면 용추휴양림길 260,A03,127.7540192793,35.7033430813
용현자연휴양림야영장,34,충청남도 서산시 운산면 마애삼존불길 339,A03,126.6076521078,36.7519281053
용화해수욕장 야영장,32,강원특별자치도 삼척시 근덕면 용화해변길 23,A03,129.3054998805,37.2893160794
우니메이카,32,강원특별자치도 홍천군 서석면 마리소리길 57,A03,128.2392850939,37.7294225041
우니메이카 가평점,31,경기도 가평군 가평읍 경반안로 223,A03,127.4831230620,37.8278469259
우니메이카 단양점,33,충청북도 단양군 가곡면 새밭로 820,A03,128.4572652350,36.9887287455
우니메이카 당진점,34,충청남도 당진시 고대면 온동로 3,A03,126.5499405928,36.9614390329
우니메이카 밀양점,36,경상남도 밀양시 국전로 78-5,A03,128.8754536632,35.5088298170
우니메이카 산청점,36,경상남도 산청군 세석길 67,A03,127.7323573146,35.2818597907
우니메이카 안동점,35,경상북도 안동시 무릉1길 20-46,A03,128.6758315785,36.5205419955
우니메이카 양양점,32,강원특별자치도 양양군 현북면 법수치길 1029,A03,128.6154734924,37.9049315842
우니메이카 연천점,31,경기도 연천군 중면 합내로 458,A03,127.0630046578,38.1559453850
우니메이카 철원점,32,강원특별자치도 철원군 하오재로 1656-4,A03,127.4723518638,38.2022002924
우니메이카 태안점,34,충청남도 태안군 산간이길 158-24,A03,126.1890864907,36.7797288195
우니메이카고령점,35,경상북도 고령군 덕곡면 백리로 391-16,A03,128.1945107331,35.8125052784
